Country,Year,Consumtion,Unit,Commodity,Source,iso3
South Korea,1987,2.2022568000000002,billion cubic metres,gas,Energy Institute Statistical Review,KOR
Sri Lanka,1987,0.0,billion cubic metres,gas,Energy Institute Statistical Review,LKA
Taiwan,1987,1.15184174769,billion cubic metres,gas,Energy Institute Statistical Review,TWN
Thailand,1987,4.8350865159441385,billion cubic metres,gas,Energy Institute Statistical Review,THA
Vietnam,1987,0.035705,billion cubic metres,gas,Energy Institute Statistical Review,VNM
Canada,1988,60.84750975000001,billion cubic metres,gas,Energy Institute Statistical Review,CAN
Mexico,1988,25.35961751505943,billion cubic metres,gas,Energy Institute Statistical Review,MEX
United States,1988,486.60212515209594,billion cubic metres,gas,Energy Institute Statistical Review,USA
Argentina,1988,19.663950000000003,billion cubic metres,gas,Energy Institute Statistical Review,ARG
Brazil,1988,3.3697564778761055,billion cubic metres,gas,Energy Institute Statistical Review,BRA
Chile,1988,0.9862975000000003,billion cubic metres,gas,Energy Institute Statistical Review,CHL
Colombia,1988,3.777825,billion cubic metres,gas,Energy Institute Statistical Review,COL
Ecuador,1988,0.201199,billion cubic metres,gas,Energy Institute Statistical Review,ECU
Peru,1988,0.5284125000000001,billion cubic metres,gas,Energy Institute Statistical Review,PER
Trinidad and Tobago,1988,5.259425,billion cubic metres,gas,Energy Institute Statistical Review,TTO
Venezuela,1988,21.12108,billion cubic metres,gas,Energy Institute Statistical Review,VEN
Central America,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Other Caribbean,1988,0.046559,billion cubic metres,gas,Energy Institute Statistical Review,
Other South America,1988,0.5059050000000002,billion cubic metres,gas,Energy Institute Statistical Review,
Austria,1988,5.238502929779624,billion cubic metres,gas,Energy Institute Statistical Review,AUT
Belgium,1988,8.390600000000001,billion cubic metres,gas,Energy Institute Statistical Review,BEL
Bulgaria,1988,5.77245,billion cubic metres,gas,Energy Institute Statistical Review,BGR
Croatia,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,HRV
Cyprus,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,CYP
Czech Republic,1988,5.691625,billion cubic metres,gas,Energy Institute Statistical Review,CZE
Denmark,1988,1.8525225000000003,billion cubic metres,gas,Energy Institute Statistical Review,DNK
Estonia,1988,1.1120329400196656,billion cubic metres,gas,Energy Institute Statistical Review,EST
Finland,1988,1.6320000000000001,billion cubic metres,gas,Energy Institute Statistical Review,FIN
France,1988,28.936125007000005,billion cubic metres,gas,Energy Institute Statistical Review,FRA
Germany,1988,61.8851396770432,billion cubic metres,gas,Energy Institute Statistical Review,DEU
Greece,1988,0.155925,billion cubic metres,gas,Energy Institute Statistical Review,GRC
Hungary,1988,10.693825,billion cubic metres,gas,Energy Institute Statistical Review,HUN
Iceland,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,ISL
Ireland,1988,1.7700375000000002,billion cubic metres,gas,Energy Institute Statistical Review,IRL
Italy,1988,39.68485,billion cubic metres,gas,Energy Institute Statistical Review,ITA
Latvia,1988,2.472025565388397,billion cubic metres,gas,Energy Institute Statistical Review,LVA
Lithuania,1988,4.451402318870551,billion cubic metres,gas,Energy Institute Statistical Review,LTU
Luxembourg,1988,0.37204755000000006,billion cubic metres,gas,Energy Institute Statistical Review,LUX
Netherlands,1988,35.66666666666667,billion cubic metres,gas,Energy Institute Statistical Review,NLD
North Macedonia,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,MKD
Norway,1988,1.9026680000000002,billion cubic metres,gas,Energy Institute Statistical Review,NOR
Poland,1988,11.279050000000002,billion cubic metres,gas,Energy Institute Statistical Review,POL
Portugal,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,PRT
Romania,1988,32.7482203,billion cubic metres,gas,Energy Institute Statistical Review,ROU
Slovakia,1988,3.8966499999999997,billion cubic metres,gas,Energy Institute Statistical Review,SVK
Slovenia,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,SVN
Spain,1988,3.8955700000000006,billion cubic metres,gas,Energy Institute Statistical Review,ESP
Sweden,1988,0.3228632560779612,billion cubic metres,gas,Energy Institute Statistical Review,SWE
Switzerland,1988,1.467,billion cubic metres,gas,Energy Institute Statistical Review,CHE
Turkey,1988,1.135595,billion cubic metres,gas,Energy Institute Statistical Review,
Ukraine,1988,97.1131268436578,billion cubic metres,gas,Energy Institute Statistical Review,UKR
United Kingdom,1988,53.92831000000001,billion cubic metres,gas,Energy Institute Statistical Review,GBR
Azerbaijan,1988,14.392633499999999,billion cubic metres,gas,Energy Institute Statistical Review,AZE
Belarus,1988,11.526033431661748,billion cubic metres,gas,Energy Institute Statistical Review,BLR
Kazakhstan,1988,11.901099999999998,billion cubic metres,gas,Energy Institute Statistical Review,KAZ
Russian Federation,1988,402.05619495228603,billion cubic metres,gas,Energy Institute Statistical Review,RUS
Turkmenistan,1988,13.330672320550637,billion cubic metres,gas,Energy Institute Statistical Review,TKM
Uzbekistan,1988,30.98738938053097,billion cubic metres,gas,Energy Institute Statistical Review,UZB
Iran,1988,12.367467661554175,billion cubic metres,gas,Energy Institute Statistical Review,IRN
Iraq,1988,5.32,billion cubic metres,gas,Energy Institute Statistical Review,IRQ
Israel,1988,0.03931796273810269,billion cubic metres,gas,Energy Institute Statistical Review,ISR
Kuwait,1988,6.498,billion cubic metres,gas,Energy Institute Statistical Review,KWT
Oman,1988,2.18235875,billion cubic metres,gas,Energy Institute Statistical Review,OMN
Qatar,1988,6.065100000000001,billion cubic metres,gas,Energy Institute Statistical Review,QAT
Saudi Arabia,1988,27.645,billion cubic metres,gas,Energy Institute Statistical Review,SAU
United Arab Emirates,1988,13.8255,billion cubic metres,gas,Energy Institute Statistical Review,ARE
Algeria,1988,19.413625000000003,billion cubic metres,gas,Energy Institute Statistical Review,DZA
Egypt,1988,6.660500000000001,billion cubic metres,gas,Energy Institute Statistical Review,EGY
Morocco,1988,0.07365395300000001,billion cubic metres,gas,Energy Institute Statistical Review,MAR
South Africa,1988,0.19740010826051738,billion cubic metres,gas,Energy Institute Statistical Review,ZAF
Eastern Africa,1988,0.00017500000000000003,billion cubic metres,gas,Energy Institute Statistical Review,
Middle Africa,1988,0.6456,billion cubic metres,gas,Energy Institute Statistical Review,
Western Africa,1988,3.4899500000000008,billion cubic metres,gas,Energy Institute Statistical Review,
Other Northern Africa,1988,5.363550000000001,billion cubic metres,gas,Energy Institute Statistical Review,
Other Southern Africa,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Australia,1988,15.299339549336999,billion cubic metres,gas,Energy Institute Statistical Review,AUS
Bangladesh,1988,4.0201077984374995,billion cubic metres,gas,Energy Institute Statistical Review,BGD
China,1988,14.372173058013766,billion cubic metres,gas,Energy Institute Statistical Review,CHN
China Hong Kong SAR,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
India,1988,8.1504885,billion cubic metres,gas,Energy Institute Statistical Review,IND
Indonesia,1988,14.8596,billion cubic metres,gas,Energy Institute Statistical Review,IDN
Japan,1988,44.339004129054594,billion cubic metres,gas,Energy Institute Statistical Review,JPN
Malaysia,1988,7.293173000000003,billion cubic metres,gas,Energy Institute Statistical Review,MYS
New Zealand,1988,4.415197649481612,billion cubic metres,gas,Energy Institute Statistical Review,NZL
Pakistan,1988,8.9679,billion cubic metres,gas,Energy Institute Statistical Review,PAK
Philippines,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,PHL
Singapore,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,SGP
South Korea,1988,2.8449306,billion cubic metres,gas,Energy Institute Statistical Review,KOR
Sri Lanka,1988,0.0,billion cubic metres,gas,Energy Institute Statistical Review,LKA
Taiwan,1988,1.3138313424299999,billion cubic metres,gas,Energy Institute Statistical Review,TWN
Thailand,1988,5.7064454218239495,billion cubic metres,gas,Energy Institute Statistical Review,THA
Vietnam,1988,0.02702,billion cubic metres,gas,Energy Institute Statistical Review,VNM
Canada,1989,65.778126,billion cubic metres,gas,Energy Institute Statistical Review,CAN
Mexico,1989,24.796423676983757,billion cubic metres,gas,Energy Institute Statistical Review,MEX
United States,1989,517.0197282762828,billion cubic metres,gas,Energy Institute Statistical Review,USA
Argentina,1989,20.655900000000006,billion cubic metres,gas,Energy Institute Statistical Review,ARG
Brazil,1989,3.4549127787610607,billion cubic metres,gas,Energy Institute Statistical Review,BRA
Chile,1989,1.538585,billion cubic metres,gas,Energy Institute Statistical Review,CHL
Colombia,1989,3.6058999999999997,billion cubic metres,gas,Energy Institute Statistical Review,COL
Ecuador,1989,0.15933100000000003,billion cubic metres,gas,Energy Institute Statistical Review,ECU
Peru,1989,0.44804374999999996,billion cubic metres,gas,Energy Institute Statistical Review,PER
Trinidad and Tobago,1989,5.269475,billion cubic metres,gas,Energy Institute Statistical Review,TTO
Venezuela,1989,21.687180000000005,billion cubic metres,gas,Energy Institute Statistical Review,VEN
Central America,1989,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Other Caribbean,1989,0.06016400000000001,billion cubic metres,gas,Energy Institute Statistical Review,
Other South America,1989,0.6326720000000001,billion cubic metres,gas,Energy Institute Statistical Review,
Austria,1989,5.62598196009454,billion cubic metres,gas,Energy Institute Statistical Review,AUT
Belgium,1989,9.324425,billion cubic metres,gas,Energy Institute Statistical Review,BEL
Bulgaria,1989,5.942325,billion cubic metres,gas,Energy Institute Statistical Review,BGR
Croatia,1989,0.0,billion cubic metres,gas,Energy Institute Statistical Review,HRV
Cyprus,1989,0.0,billion cubic metres,gas,Energy Institute Statistical Review,CYP
Czech Republic,1989,5.873775,billion cubic metres,gas,Energy Institute Statistical Review,CZE
Denmark,1989,1.9744950000000003,billion cubic metres,gas,Energy Institute Statistical Review,DNK
Estonia,1989,1.1120329400196656,billion cubic metres,gas,Energy Institute Statistical Review,EST
Finland,1989,2.14,billion cubic metres,gas,Energy Institute Statistical Review,FIN
France,1989,28.314774811999996,billion cubic metres,gas,Energy Institute Statistical Review,FRA
Germany,1989,63.335794315277425,billion cubic metres,gas,Energy Institute Statistical Review,DEU
Greece,1989,0.15725,billion cubic metres,gas,Energy Institute Statistical Review,GRC
Hungary,1989,10.8948,billion cubic metres,gas,Energy Institute Statistical Review,HUN
Iceland,1989,0.0,billion cubic metres,gas,Energy Institute Statistical Review,ISL
Ireland,1989,2.00729375,billion cubic metres,gas,Energy Institute Statistical Review,IRL
Italy,1989,42.92784999999999,billion cubic metres,gas,Energy Institute Statistical Review,ITA
Latvia,1989,2.472025565388397,billion cubic metres,gas,Energy Institute Statistical Review,LVA
Lithuania,1989,4.724069646132433,billion cubic metres,gas,Energy Institute Statistical Review,LTU
Luxembourg,1989,0.4231129,billion cubic metres,gas,Energy Institute Statistical Review,LUX
Netherlands,1989,36.58333333333334,billion cubic metres,gas,Energy Institute Statistical Review,NLD
North Macedonia,1989,0.0,billion cubic metres,gas,Energy Institute Statistical Review,MKD
Norway,1989,2.1073560000000002,billion cubic metres,gas,Energy Institute Statistical Review,NOR
Poland,1989,11.07195,billion cubic metres,gas,Energy Institute Statistical Review,POL
Portugal,1989,0.0,billion cubic metres,gas,Energy Institute Statistical Review,PRT
Romania,1989,32.619304799999995,billion cubic metres,gas,Energy Institute Statistical Review,ROU
Slovakia,1989,4.40555,billion cubic metres,gas,Energy Institute Statistical Review,SVK
Slovenia,1989,0.0,billion cubic metres,gas,Energy Institute Statistical Review,SVN
Spain,1989,5.000510000000001,billion cubic metres,gas,Energy Institute Statistical Review,ESP
Sweden,1989,0.4317979769892088,billion cubic metres,gas,Energy Institute Statistical Review,SWE
Switzerland,1989,1.5955000000000001,billion cubic metres,gas,Energy Institute Statistical Review,CHE
Turkey,1989,3.0189975000000002,billion cubic metres,gas,Energy Institute Statistical Review,
Ukraine,1989,98.17216076696164,billion cubic metres,gas,Energy Institute Statistical Review,UKR
United Kingdom,1989,52.70250800000001,billion cubic metres,gas,Energy Institute Statistical Review,GBR
Azerbaijan,1989,15.12159075,billion cubic metres,gas,Energy Institute Statistical Review,AZE
Belarus,1989,12.138234021632249,billion cubic metres,gas,Energy Institute Statistical Review,BLR
Kazakhstan,1989,12.291299999999998,billion cubic metres,gas,Energy Institute Statistical Review,KAZ
Russian Federation,1989,408.0336059511061,billion cubic metres,gas,Energy Institute Statistical Review,RUS
Turkmenistan,1989,13.772173058013763,billion cubic metres,gas,Energy Institute Statistical Review,TKM
Uzbekistan,1989,32.75339233038348,billion cubic metres,gas,Energy Institute Statistical Review,UZB
Iran,1989,15.616835250000003,billion cubic metres,gas,Energy Institute Statistical Review,IRN
Iraq,1989,6.1274999999999995,billion cubic metres,gas,Energy Institute Statistical Review,IRQ
Israel,1989,0.03609297604734922,billion cubic metres,gas,Energy Institute Statistical Review,ISR
Kuwait,1989,7.752,billion cubic metres,gas,Energy Institute Statistical Review,KWT
Oman,1989,2.2648275,billion cubic metres,gas,Energy Institute Statistical Review,OMN
Qatar,1989,6.417000000000002,billion cubic metres,gas,Energy Institute Statistical Review,QAT
Saudi Arabia,1989,28.310000000000002,billion cubic metres,gas,Energy Institute Statistical Review,SAU
United Arab Emirates,1989,16.83825,billion cubic metres,gas,Energy Institute Statistical Review,ARE
Algeria,1989,18.268250000000002,billion cubic metres,gas,Energy Institute Statistical Review,DZA
Egypt,1989,7.44975,billion cubic metres,gas,Energy Institute Statistical Review,EGY
Morocco,1989,0.054409792,billion cubic metres,gas,Energy Institute Statistical Review,MAR
South Africa,1989,0.20121931818010602,billion cubic metres,gas,Energy Institute Statistical Review,ZAF
Eastern Africa,1989,0.000125,billion cubic metres,gas,Energy Institute Statistical Review,
Middle Africa,1989,0.497225,billion cubic metres,gas,Energy Institute Statistical Review,
